Post_ID,Platform,Content_Type,Content_Category,Post_Type,Region,Longitude,Latitude,Engagement,Views,Likes,Shares,Comments,Engagement_Rate,Impressions,Video_Views,Live_Stream_Views,Clicks,Click_Through_Rate,Main_Hashtag,Post_Published_At,Post_Date,Post_Hour,Engagement_Level
Post_3267,X.com,Organic,Entertainment,Image,UK,-3.436,55.3781,"  61,942 ","  780,580 ","  161,808 ","  57,013 ","  15,910 ",0.08,"  1,009,511 ",  -   ,  -   ,,,#FunContent,2024-09-06 12:04:00,9/6/2024,12,Low
Post_3268,TikTok,Organic,Customer Story,Video,Australia,133.7751,-25.2744,"  38,652 ","  215,563 ","  32,595 ","  17,141 ","  6,489 ",0.18,"  257,448 ","  214,070 ",  -   ,"  5,509 ",2.14%,#SuccessStory,2025-02-18 09:31:00,2/18/2025,9,Medium
Post_3269,TikTok,Organic,Educational,Video,USA,-95.7129,37.0902,"  21,360 ","  117,412 ","  26,575 ","  7,904 ","  7,007 ",0.18,"  143,559 ","  100,339 ",  -   ,"  3,316 ",2.31%,#SuccessStory,2024-08-05 16:19:00,8/5/2024,16,Medium
Post_3270,YouTube,Organic,Entertainment,Video,Canada,-106.3468,56.1304,"  22,229 ","  231,456 ","  39,229 ","  7,986 ","  13,855 ",0.10,"  280,132 ","  212,689 ",  -   ,,,#TrendingNow,2024-03-20 15:09:00,3/20/2024,15,Low
Post_3271,TikTok,Organic,Educational,Video,India,78.9629,20.5937,"  27,136 ","  173,801 ","  31,659 ","  13,405 ","  4,632 ",0.16,"  201,344 ","  157,484 ",  -   ,"  2,315 ",1.15%,#SuccessStory,2024-10-06 17:09:00,10/6/2024,17,Medium
Post_3272,Instagram,Organic,Product Promotion,Live Stream,Germany,10.4515,51.1657,"  42,363 ","  413,805 ","  50,818 ","  28,805 ","  9,303 ",0.10,"  461,941 ",  -   ,"  219,397 ",,,#FeatureHighlight,2024-01-30 17:33:00,1/30/2024,17,Medium
Post_3273,TikTok,Organic,Educational,Live Stream,UK,-3.436,55.3781,  199 ,"  1,000 ",  106 ,  77 ,  58 ,0.20,"  1,155 ",  -   ,"  232,881 ",  22 ,1.98%,#SuccessStory,2024-06-19 10:54:00,6/19/2024,10,Medium
Post_3274,YouTube,Sponsored,Educational,Video,Germany,10.4515,51.1657,"  69,331 ","  288,602 ","  53,906 ","  12,084 ","  8,798 ",0.24,"  345,811 ","  273,351 ",  -   ,,,#CustomerStory,2025-02-04 17:55:00,2/4/2025,17,High
Post_3275,LinkedIn,Sponsored,Entertainment,Video,Brazil,-51.9253,-14.235,"  15,974 ","  165,568 ","  36,611 ","  8,952 ","  7,648 ",0.10,"  188,392 ","  145,467 ",  -   ,,,#FunContent,12:59:00 PM,1/18/2024,12,Low
Post_3276,YouTube,Sponsored,Product Promotion,Video,USA,-95.7129,37.0902,"  223,937 ","  1,514,843 ","  272,711 ","  69,529 ","  62,194 ",0.15,"  1,902,893 ","  1,514,843 ",  -   ,,,#ProductDemo,2024-03-31 12:19:00,3/31/2024,12,Medium
Post_3277,TikTok,Organic,Educational,Video,Canada,-106.3468,56.1304,"  39,657 ","  183,183 ","  37,395 ","  14,116 ","  8,248 ",0.22,"  206,938 ","  157,554 ",  -   ,"  2,234 ",1.08%,#SuccessStory,2024-12-11 15:05:00,12/11/2024,15,High
Post_3278,X.com,Organic,Product Promotion,Image,Brazil,-51.9253,-14.235,"  77,246 ","  746,507 ","  150,761 ","  26,310 ","  40,971 ",0.10,"  898,295 ",  -   ,  -   ,,,#FeatureHighlight,2025-01-20 13:46:00,1/20/2025,13,Medium
Post_3279,X.com,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,"  199,662 ","  1,567,995 ","  246,359 ","  117,851 ","  32,675 ",0.13,"  1,873,643 ","  1,567,995 ",  -   ,,,#ProductDemo,2024-10-01 11:48:00,10/1/2024,11,Medium
Post_3280,Instagram,Organic,Product Promotion,Video,India,78.9629,20.5937,"  188,030 ","  1,887,989 ","  452,501 ","  93,912 ","  70,095 ",0.10,"  2,295,250 ","  1,887,989 ",  -   ,,,#ProductDemo,2024-07-12 18:27:00,7/12/2024,18,Low
Post_3281,YouTube,Sponsored,Educational,Video,USA,-95.7129,37.0902,"  24,413 ","  123,498 ","  12,693 ","  7,470 ","  7,018 ",0.20,"  138,474 ","  107,709 ",  -   ,,,#CustomerStory,2025-03-30 12:34:00,3/30/2025,12,Medium
Post_3282,X.com,Organic,Entertainment,Image,Germany,10.4515,51.1657,"  28,379 ","  471,704 ","  62,096 ","  22,883 ","  24,693 ",0.06,"  544,276 ",  -   ,  -   ,,,#FunContent,2025-01-28 15:51:00,1/28/2025,15,Low
Post_3283,Instagram,Organic,Educational,Image,Canada,-106.3468,56.1304,"  82,084 ","  518,613 ","  103,108 ","  25,092 ","  26,594 ",0.16,"  587,750 ",  -   ,  -   ,,,#SuccessStory,2025-02-15 17:24:00,2/15/2025,17,Medium
Post_3284,TikTok,Organic,Event / Webinar,Live Stream,Brazil,-51.9253,-14.235,"  32,245 ","  317,556 ","  34,085 ","  15,806 ","  17,194 ",0.10,"  397,257 ",  -   ,"  179,288 ","  5,919 ",1.49%,#EventRecap,2024-07-05 12:37:00,7/5/2024,12,Medium
Post_3285,Instagram,Organic,Event / Webinar,Live Stream,India,78.9629,20.5937,"  24,967 ","  145,722 ","  32,948 ","  10,105 ","  6,740 ",0.17,"  173,881 ",  -   ,"  485,783 ",,,#EventRecap,2024-01-08 11:07:00,1/8/2024,11,Medium
Post_3286,Instagram,Organic,Educational,Image,Japan,138.2529,36.2048,"  119,439 ","  540,649 ","  125,352 ","  33,640 ","  18,853 ",0.22,"  661,540 ",  -   ,  -   ,,,#SuccessStory,2024-05-30 11:42:00,5/30/2024,11,High
Post_3287,X.com,Organic,Educational,Image,Brazil,-51.9253,-14.235,"  25,318 ","  121,951 ","  17,804 ","  6,140 ","  5,238 ",0.21,"  144,588 ",  -   ,  -   ,,,#SuccessStory,2024-05-26 15:08:00,5/26/2024,15,High
Post_3288,X.com,Organic,Educational,Image,Japan,138.2529,36.2048,"  58,301 ","  384,837 ","  53,698 ","  26,187 ","  15,877 ",0.15,"  428,529 ",  -   ,  -   ,,,#SuccessStory,2025-03-13 16:18:00,3/13/2025,16,Medium
Post_3289,Instagram,Organic,Entertainment,Video,Brazil,-51.9253,-14.235,"  215,241 ","  2,644,542 ","  564,042 ","  122,078 ","  152,133 ",0.08,"  2,949,512 ","  2,644,542 ",  -   ,,,#TrendingNow,2024-11-16 12:58:00,11/16/2024,12,Low
Post_3290,TikTok,Organic,Educational,Live Stream,Brazil,-51.9253,-14.235,"  51,903 ","  220,599 ","  53,867 ","  9,328 ","  4,492 ",0.24,"  261,798 ",  -   ,"  139,742 ","  4,738 ",1.81%,#SuccessStory,2024-04-08 12:00:00,4/8/2024,12,High
Post_3291,Instagram,Organic,Educational,Image,Japan,138.2529,36.2048,"  86,599 ","  392,027 ","  88,741 ","  19,625 ","  14,580 ",0.22,"  442,847 ",  -   ,  -   ,,,#SuccessStory,2024-05-09 17:47:00,5/9/2024,17,High
Post_3292,X.com,Organic,Entertainment,Video,India,78.9629,20.5937,"  122,457 ","  2,140,301 ","  229,295 ","  132,828 ","  48,322 ",0.06,"  2,668,454 ","  2,140,301 ",  -   ,,,#TrendingNow,2024-09-29 15:05:00,9/29/2024,15,Low
Post_3293,Instagram,Sponsored,Educational,Image,Japan,138.2529,36.2048,"  26,548 ","  110,065 ","  19,913 ","  4,309 ","  4,132 ",0.24,"  138,672 ",  -   ,  -   ,,,#SuccessStory,2024-09-22 15:48:00,9/22/2024,15,High
Post_3294,TikTok,Organic,Entertainment,Video,Japan,138.2529,36.2048,"  35,356 ","  536,295 ","  90,788 ","  20,076 ","  26,253 ",0.07,"  609,957 ","  530,686 ",  -   ,"  13,785 ",2.26%,#FunContent,2024-11-06 17:06:00,11/6/2024,17,Low
Post_3295,Instagram,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,"  202,331 ","  1,889,008 ","  317,469 ","  137,088 ","  91,322 ",0.11,"  2,090,342 ","  1,889,008 ",  -   ,,,#ProductDemo,2024-10-15 11:50:00,10/15/2024,11,Medium
Post_3296,X.com,Organic,Educational,Image,India,78.9629,20.5937,"  89,523 ","  420,976 ","  60,799 ","  30,961 ","  8,728 ",0.21,"  508,981 ",  -   ,  -   ,,,#SuccessStory,2025-01-17 12:01:00,1/17/2025,12,High
Post_3297,TikTok,Organic,Product Promotion,Live Stream,Germany,10.4515,51.1657,"  47,487 ","  326,645 ","  69,928 ","  21,651 ","  15,574 ",0.15,"  412,979 ",  -   ,"  211,422 ","  10,283 ",2.49%,#FeatureHighlight,2024-12-28 10:41:00,12/28/2024,10,Medium
Post_3299,TikTok,Organic,Product Promotion,Video,India,78.9629,20.5937,"  199,808 ","  1,343,545 ","  321,928 ","  79,169 ","  36,488 ",0.15,"  1,656,240 ","  1,343,545 ",  -   ,"  35,277 ",2.13%,#ProductDemo,2025-03-29 12:11:00,3/29/2025,12,Medium
Post_3300,X.com,Organic,Product Promotion,Video,USA,-95.7129,37.0902,"  153,659 ","  1,053,160 ","  261,830 ","  74,956 ","  52,478 ",0.15,"  1,202,297 ","  1,053,160 ",  -   ,,,#ProductDemo,2024-09-27 12:10:00,9/27/2024,12,Medium
Post_3301,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,"  59,712 ","  257,268 ","  60,044 ","  11,960 ","  5,783 ",0.23,"  307,485 ","  240,443 ",  -   ,"  4,151 ",1.35%,#SuccessStory,2025-01-27 17:55:00,1/27/2025,17,High
Post_3302,YouTube,Organic,Event / Webinar,Live Stream,Brazil,-51.9253,-14.235,"  48,232 ","  356,015 ","  50,011 ","  23,412 ","  20,750 ",0.14,"  440,815 ",  -   ,"  1,830,400 ",,,#WebinarReplay,2025-02-13 17:02:00,2/13/2025,17,Medium
Post_3303,Instagram,Organic,Entertainment,Video,Germany,10.4515,51.1657,"  210,546 ","  3,140,498 ","  711,186 ","  205,840 ","  126,596 ",0.07,"  3,847,654 ","  3,140,498 ",  -   ,,,#TrendingNow,2024-07-04 12:57:00,7/4/2024,12,Low
Post_3304,YouTube,Organic,Educational,Video,Australia,133.7751,-25.2744,"  50,604 ","  223,702 ","  45,875 ","  9,541 ","  11,718 ",0.23,"  288,590 ","  216,761 ",  -   ,,,#CustomerStory,2024-09-15 17:30:00,9/15/2024,17,High
Post_3305,X.com,Organic,Product Promotion,Video,Japan,138.2529,36.2048,"  338,646 ","  3,399,295 ","  715,734 ","  214,537 ","  142,378 ",0.10,"  4,338,620 ","  3,399,295 ",  -   ,,,#ProductDemo,2024-03-20 12:57:00,3/20/2024,12,Low
Post_3306,Instagram,Sponsored,Educational,Image,Japan,138.2529,36.2048,"  40,051 ","  217,745 ","  36,437 ","  7,197 ","  11,710 ",0.18,"  268,870 ",  -   ,  -   ,,,#SuccessStory,2024-04-28 12:21:00,4/28/2024,12,Medium
Post_3307,TikTok,Organic,Product Promotion,Video,Germany,10.4515,51.1657,"  314,196 ","  2,250,458 ","  502,935 ","  147,259 ","  56,825 ",0.14,"  2,775,894 ","  2,250,458 ",  -   ,"  29,146 ",1.05%,#ProductDemo,2025-01-04 17:02:00,1/4/2025,17,Medium
Post_3308,TikTok,Organic,Educational,Live Stream,Japan,138.2529,36.2048,"  36,781 ","  212,009 ","  49,475 ","  10,871 ","  7,746 ",0.17,"  251,987 ",  -   ,"  70,567 ","  2,595 ",1.03%,#SuccessStory,2024-11-12 08:54:00,11/12/2024,8,Medium
Post_3309,TikTok,Organic,Product Promotion,Video,Germany,10.4515,51.1657,"  210,755 ","  1,426,589 ","  285,502 ","  89,142 ","  79,957 ",0.15,"  1,806,287 ","  1,426,589 ",  -   ,"  36,125 ",2.00%,#ProductDemo,2025-04-30 17:11:00,4/30/2025,17,Medium
Post_3310,Instagram,Organic,Event / Webinar,Live Stream,Germany,10.4515,51.1657,"  44,824 ","  314,591 ","  75,744 ","  23,104 ","  17,223 ",0.14,"  350,059 ",  -   ,"  438,384 ",,,#EventRecap,2024-07-04 12:58:00,7/4/2024,12,Medium
Post_3311,Instagram,Organic,Event / Webinar,Live Stream,Brazil,-51.9253,-14.235,"  10,124 ","  91,567 ","  9,932 ","  5,849 ","  3,033 ",0.11,"  109,290 ",  -   ,"  372,691 ",,,#EventRecap,2024-01-01 17:00:00,1/1/2024,17,Medium
Post_3312,X.com,Organic,Entertainment,Video,Japan,138.2529,36.2048,"  200,820 ","  3,068,212 ","  726,448 ","  218,677 ","  116,665 ",0.07,"  3,612,993 ","  3,068,212 ",  -   ,,,#TrendingNow,2024-04-27 17:14:00,4/27/2024,17,Low
Post_3313,YouTube,Organic,Event / Webinar,Live Stream,Brazil,-51.9253,-14.235,"  19,331 ","  184,982 ","  21,579 ","  14,531 ","  7,946 ",0.10,"  208,208 ",  -   ,"  1,029,209 ",,,#WebinarReplay,2024-06-04 10:32:00,6/4/2024,10,Medium
Post_3314,TikTok,Organic,Event / Webinar,Live Stream,Brazil,-51.9253,-14.235,"  19,794 ","  117,379 ","  21,369 ","  6,648 ","  2,514 ",0.17,"  151,438 ",  -   ,"  118,843 ","  2,074 ",1.37%,#EventRecap,2024-08-01 13:33:00,8/1/2024,13,Medium
Post_3315,TikTok,Organic,Educational,Video,Canada,-106.3468,56.1304,"  28,002 ","  143,323 ","  15,229 ","  7,020 ","  6,436 ",0.20,"  160,861 ","  126,641 ",  -   ,"  3,056 ",1.90%,#SuccessStory,2025-04-23 17:47:00,4/23/2025,17,Medium
Post_3316,X.com,Organic,Educational,Image,Australia,133.7751,-25.2744,"  59,722 ","  273,618 ","  40,221 ","  13,923 ","  7,217 ",0.22,"  328,673 ",  -   ,  -   ,,,#SuccessStory,2024-01-04 13:22:00,1/4/2024,13,High
Post_3317,X.com,Organic,Event / Webinar,Image,UK,-3.436,55.3781,"  9,171 ","  85,380 ","  9,759 ","  4,371 ","  4,832 ",0.11,"  106,284 ",  -   ,  -   ,,,#EventRecap,2025-02-10 14:00:00,2/10/2025,14,Medium
Post_3318,Instagram,Organic,Educational,Live Stream,Canada,-106.3468,56.1304,"  43,977 ","  262,952 ","  60,685 ","  20,676 ","  13,286 ",0.17,"  321,243 ",  -   ,"  246,170 ",,,#SuccessStory,2025-01-10 16:39:00,1/10/2025,16,Medium
Post_3319,YouTube,Organic,Educational,Video,Canada,-106.3468,56.1304,"  57,892 ","  305,747 ","  76,205 ","  16,317 ","  14,965 ",0.19,"  366,596 ","  263,662 ",  -   ,,,#CustomerStory,2024-05-12 16:06:00,5/12/2024,16,Medium
Post_3320,LinkedIn,Sponsored,Entertainment,Video,UK,-3.436,55.3781,"  16,116 ","  309,841 ","  51,058 ","  15,651 ","  12,450 ",0.05,"  363,560 ","  272,224 ",  -   ,,,#FunContent,10:36:00 AM,5/28/2024,10,Low
Post_3321,YouTube,Organic,Event / Webinar,Live Stream,Germany,10.4515,51.1657,"  42,866 ","  304,401 ","  70,752 ","  12,597 ","  16,996 ",0.14,"  355,634 ",  -   ,"  963,961 ",,,#WebinarReplay,2024-04-30 17:59:00,4/30/2024,17,Medium
Post_3322,YouTube,Sponsored,Educational,Video,India,78.9629,20.5937,"  91,824 ","  572,319 ","  119,622 ","  25,888 ","  12,658 ",0.16,"  672,316 ","  544,283 ",  -   ,,,#CustomerStory,2024-08-05 10:08:00,8/5/2024,10,Medium
Post_3323,TikTok,Sponsored,Educational,Video,Brazil,-51.9253,-14.235,"  31,753 ","  156,539 ","  30,436 ","  9,862 ","  7,725 ",0.20,"  200,280 ","  144,635 ",  -   ,"  3,745 ",1.87%,#SuccessStory,2024-06-09 15:47:00,6/9/2024,15,High
Post_3324,YouTube,Sponsored,Entertainment,Video,India,78.9629,20.5937,"  148,315 ","  2,897,112 ","  477,689 ","  111,021 ","  94,900 ",0.05,"  3,437,230 ","  2,897,112 ",  -   ,,,#TrendingNow,2024-11-25 09:43:00,11/25/2024,9,Low
Post_3325,Instagram,Sponsored,Entertainment,Video,UK,-3.436,55.3781,"  244,133 ","  2,792,782 ","  560,312 ","  185,962 ","  146,544 ",0.09,"  3,509,541 ","  2,792,782 ",  -   ,,,#TrendingNow,2024-04-27 17:22:00,4/27/2024,17,Low
Post_3326,YouTube,Organic,Educational,Video,Germany,10.4515,51.1657,"  39,567 ","  180,417 ","  36,503 ","  9,378 ","  10,706 ",0.22,"  218,992 ","  157,407 ",  -   ,,,#CustomerStory,2024-07-04 18:11:00,7/4/2024,18,High
Post_3327,LinkedIn,Sponsored,Entertainment,Carousel,USA,-95.7129,37.0902,"  25,690 ","  370,184 ","  75,530 ","  28,221 ","  10,050 ",0.07,"  413,299 ",  -   ,  -   ,,,#FunContent,12:51:00 PM,3/29/2024,12,Medium
Post_3328,X.com,Organic,Product Promotion,Video,UK,-3.436,55.3781,"  172,580 ","  1,301,626 ","  302,276 ","  98,616 ","  40,422 ",0.13,"  1,530,005 ","  1,301,626 ",  -   ,,,#ProductDemo,2024-01-29 10:19:00,1/29/2024,10,Medium
Post_3329,YouTube,Organic,Product Promotion,Live Stream,Brazil,-51.9253,-14.235,"  17,423 ","  123,007 ","  28,485 ","  4,351 ","  2,647 ",0.14,"  140,436 ",  -   ,"  929,131 ",,,#ProductDemo,2024-12-09 16:45:00,12/9/2024,16,Medium
Post_3330,TikTok,Sponsored,Product Promotion,Video,India,78.9629,20.5937,"  344,865 ","  2,897,100 ","  338,783 ","  96,428 ","  145,504 ",0.12,"  3,281,995 ","  2,897,100 ",  -   ,"  40,368 ",1.23%,#ProductDemo,2024-08-02 15:27:00,8/2/2024,15,Medium
Post_3331,Instagram,Organic,Educational,Video,Canada,-106.3468,56.1304,"  454,228 ","  1,829,171 ","  366,915 ","  75,490 ","  54,167 ",0.25,"  2,222,336 ","  1,829,171 ",  -   ,,,#CustomerStory,2024-04-17 09:30:00,4/17/2024,9,High
Post_3332,TikTok,Sponsored,Product Promotion,Video,Australia,133.7751,-25.2744,"  275,927 ","  2,535,678 ","  466,809 ","  173,532 ","  127,576 ",0.11,"  3,129,375 ","  2,535,678 ",  -   ,"  46,627 ",1.49%,#ProductDemo,2025-03-15 12:48:00,3/15/2025,12,Medium
Post_3333,X.com,Organic,Educational,Image,Japan,138.2529,36.2048,"  104,871 ","  693,675 ","  134,147 ","  55,154 ","  36,608 ",0.15,"  769,189 ",  -   ,  -   ,,,#SuccessStory,2024-08-27 12:20:00,8/27/2024,12,Medium
Post_3334,X.com,Organic,Event / Webinar,Image,Brazil,-51.9253,-14.235,"  29,042 ","  237,389 ","  35,154 ","  13,909 ","  11,598 ",0.12,"  287,256 ",  -   ,  -   ,,,#EventRecap,2025-03-14 18:21:00,3/14/2025,18,Medium
Post_3335,LinkedIn,Sponsored,Product Promotion,Video,Germany,10.4515,51.1657,"  40,898 ","  330,326 ","  35,704 ","  19,378 ","  15,705 ",0.12,"  384,905 ","  290,222 ",  -   ,,,#FeatureHighlight,6:44:00 PM,4/21/2024,18,Medium
Post_3336,TikTok,Organic,Educational,Video,Germany,10.4515,51.1657,"  42,924 ","  191,665 ","  36,806 ","  6,249 ","  4,594 ",0.22,"  237,731 ","  189,687 ",  -   ,"  4,825 ",2.03%,#SuccessStory,2025-04-02 11:27:00,4/2/2025,11,High
Post_3337,X.com,Organic,Educational,Image,UK,-3.436,55.3781,"  86,476 ","  395,079 ","  88,797 ","  28,695 ","  10,622 ",0.22,"  473,011 ",  -   ,  -   ,,,#SuccessStory,2024-08-08 10:18:00,8/8/2024,10,High
Post_3338,X.com,Organic,Educational,Image,USA,-95.7129,37.0902,"  23,250 ","  138,285 ","  29,052 ","  9,500 ","  7,106 ",0.17,"  158,423 ",  -   ,  -   ,,,#SuccessStory,2024-12-23 15:18:00,12/23/2024,15,Medium
Post_3339,TikTok,Organic,Product Promotion,Video,India,78.9629,20.5937,"  216,872 ","  2,281,180 ","  481,700 ","  104,836 ","  55,177 ",0.10,"  2,836,303 ","  2,281,180 ",  -   ,"  59,845 ",2.11%,#ProductDemo,2024-08-26 10:02:00,8/26/2024,10,Low
Post_3340,X.com,Organic,Educational,Image,Japan,138.2529,36.2048,"  29,610 ","  121,938 ","  17,675 ","  4,672 ","  3,159 ",0.24,"  141,811 ",  -   ,  -   ,,,#SuccessStory,2024-10-17 18:22:00,10/17/2024,18,High
Post_3341,TikTok,Organic,Educational,Live Stream,Brazil,-51.9253,-14.235,"  18,746 ","  75,823 ","  7,817 ","  2,642 ","  2,397 ",0.25,"  93,409 ",  -   ,"  74,628 ","  1,092 ",1.17%,#SuccessStory,2024-04-19 17:24:00,4/19/2024,17,High
Post_3342,YouTube,Organic,Product Promotion,Video,USA,-95.7129,37.0902,"  236,463 ","  2,855,009 ","  525,602 ","  102,764 ","  81,266 ",0.08,"  3,238,829 ","  2,855,009 ",  -   ,,,#ProductDemo,2024-02-03 17:15:00,2/3/2024,17,Low
Post_3343,X.com,Organic,Entertainment,Image,Brazil,-51.9253,-14.235,"  47,416 ","  539,398 ","  91,433 ","  38,595 ","  12,921 ",0.09,"  608,951 ",  -   ,  -   ,,,#FunContent,2024-10-26 17:23:00,10/26/2024,17,Low
Post_3344,TikTok,Organic,Event / Webinar,Live Stream,Australia,133.7751,-25.2744,"  32,553 ","  200,240 ","  29,228 ","  13,675 ","  6,453 ",0.16,"  236,620 ",  -   ,"  125,400 ","  2,934 ",1.24%,#EventRecap,2024-10-21 11:40:00,10/21/2024,11,Medium
Post_3345,TikTok,Sponsored,Educational,Video,Japan,138.2529,36.2048,"  89,889 ","  394,682 ","  78,444 ","  21,988 ","  9,309 ",0.23,"  484,885 ","  365,959 ",  -   ,"  9,115 ",1.88%,#SuccessStory,2024-07-05 11:03:00,7/5/2024,11,High
Post_3346,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,"  108,048 ","  548,797 ","  67,669 ","  27,834 ","  24,786 ",0.20,"  689,533 ","  475,958 ",  -   ,"  17,031 ",2.47%,#SuccessStory,2024-01-12 15:39:00,1/12/2024,15,Medium
Post_3347,TikTok,Organic,Educational,Video,India,78.9629,20.5937,"  55,999 ","  362,441 ","  44,346 ","  17,145 ","  7,870 ",0.15,"  450,838 ","  332,796 ",  -   ,"  8,475 ",1.88%,#SuccessStory,2024-08-14 12:36:00,8/14/2024,12,Medium
Post_3348,Instagram,Sponsored,Product Promotion,Video,Australia,133.7751,-25.2744,"  290,445 ","  2,909,737 ","  706,739 ","  125,716 ","  68,401 ",0.10,"  3,477,467 ","  2,909,737 ",  -   ,,,#ProductDemo,2024-12-07 16:56:00,12/7/2024,16,Low
Post_3349,Instagram,Sponsored,Educational,Image,Japan,138.2529,36.2048,"  43,438 ","  266,495 ","  28,519 ","  20,976 ","  14,163 ",0.16,"  300,158 ",  -   ,  -   ,,,#SuccessStory,2024-06-15 14:49:00,6/15/2024,14,Medium
Post_3350,YouTube,Organic,Educational,Video,Germany,10.4515,51.1657,"  157,187 ","  726,419 ","  173,083 ","  38,161 ","  25,334 ",0.22,"  866,044 ","  647,553 ",  -   ,,,#CustomerStory,2024-11-26 17:15:00,11/26/2024,17,High
Post_3351,YouTube,Organic,Educational,Video,Brazil,-51.9253,-14.235,"  57,185 ","  297,086 ","  32,348 ","  23,137 ","  7,697 ",0.19,"  371,094 ","  276,031 ",  -   ,,,#CustomerStory,2024-11-22 17:56:00,11/22/2024,17,Medium
Post_3352,Instagram,Sponsored,Product Promotion,Video,Brazil,-51.9253,-14.235,"  312,223 ","  2,740,875 ","  535,623 ","  107,925 ","  73,535 ",0.11,"  3,492,054 ","  2,740,875 ",  -   ,,,#ProductDemo,2024-06-25 17:06:00,6/25/2024,17,Medium
Post_3353,TikTok,Organic,Event / Webinar,Live Stream,UK,-3.436,55.3781,"  66,802 ","  432,246 ","  75,907 ","  28,687 ","  16,930 ",0.15,"  500,314 ",  -   ,"  140,845 ","  5,503 ",1.10%,#EventRecap,2024-06-19 10:08:00,6/19/2024,10,Medium
Post_3354,Instagram,Organic,Educational,Image,UK,-3.436,55.3781,"  32,283 ","  155,319 ","  35,546 ","  8,294 ","  4,432 ",0.21,"  199,883 ",  -   ,  -   ,,,#SuccessStory,2024-08-11 16:47:00,8/11/2024,16,High
Post_3355,X.com,Organic,Entertainment,Image,USA,-95.7129,37.0902,"  26,403 ","  404,604 ","  82,485 ","  27,912 ","  11,960 ",0.07,"  465,858 ",  -   ,  -   ,,,#FunContent,2025-01-02 14:04:00,1/2/2025,14,Low
Post_3356,Instagram,Organic,Educational,Image,Canada,-106.3468,56.1304,"  40,551 ","  188,346 ","  27,511 ","  11,282 ","  5,061 ",0.22,"  211,107 ",  -   ,  -   ,,,#SuccessStory,2024-05-13 15:40:00,5/13/2024,15,High
Post_3357,YouTube,Organic,Entertainment,Video,India,78.9629,20.5937,"  181,928 ","  2,809,642 ","  492,079 ","  135,401 ","  104,748 ",0.06,"  3,308,863 ","  2,809,642 ",  -   ,,,#TrendingNow,2025-02-02 17:50:00,2/2/2025,17,Low
Post_3358,YouTube,Organic,Educational,Video,UK,-3.436,55.3781,"  49,876 ","  319,182 ","  77,879 ","  21,833 ","  9,040 ",0.16,"  375,625 ","  308,649 ",  -   ,,,#CustomerStory,2024-12-10 19:01:00,12/10/2024,19,Medium
Post_3359,YouTube,Sponsored,Educational,Video,Canada,-106.3468,56.1304,"  661,946 ","  3,663,620 ","  623,649 ","  258,308 ","  185,761 ",0.18,"  4,400,123 ","  3,663,620 ",  -   ,,,#CustomerStory,2025-02-23 18:38:00,2/23/2025,18,Medium
Post_3360,X.com,Organic,Educational,Image,Japan,138.2529,36.2048,"  61,931 ","  336,405 ","  76,755 ","  22,725 ","  17,204 ",0.18,"  434,393 ",  -   ,  -   ,,,#SuccessStory,2025-01-19 14:31:00,1/19/2025,14,Medium
Post_3361,TikTok,Organic,Entertainment,Video,Japan,138.2529,36.2048,"  78,624 ","  1,316,615 ","  307,222 ","  90,334 ","  75,128 ",0.06,"  1,464,900 ","  1,316,615 ",  -   ,"  17,285 ",1.18%,#TrendingNow,2024-01-01 16:55:00,1/1/2024,16,Low
Post_3362,LinkedIn,Sponsored,Product Promotion,Video,Japan,138.2529,36.2048,"  41,313 ","  316,837 ","  61,518 ","  11,796 ","  12,722 ",0.13,"  358,389 ","  278,370 ",  -   ,,,#FeatureHighlight,4:41:00 PM,2/6/2025,16,Medium
Post_3363,YouTube,Organic,Educational,Video,Canada,-106.3468,56.1304,"  23,354 ","  106,251 ","  12,301 ","  4,902 ","  2,843 ",0.22,"  136,887 ","  91,011 ",  -   ,,,#CustomerStory,2024-11-25 15:36:00,11/25/2024,15,High
